,4.0-14.0,4.0-20.0,4.0-40.0,6.0-18.0
2019-03-31 16:15:01.010999,1.651674578475106e-08,2.0062159109298245e-08,2.065207666787384e-08,1.904134033135558e-08
2019-03-31 16:30:01.010999,1.513774133476564e-08,1.8863641787708865e-08,1.947937063935681e-08,1.796882128359729e-08
2019-03-31 16:45:01.010999,1.4534448989038655e-08,1.833801924024571e-08,1.8937060612412615e-08,1.7403983937168244e-08
2019-03-31 17:00:01.010999,1.6075942203337448e-08,1.9715831302190027e-08,2.026460352276013e-08,1.8585589208729746e-08
2019-03-31 17:15:01.010999,1.5752374942773592e-08,1.955587321093104e-08,2.0127908140982044e-08,1.846752757734866e-08
2019-03-31 18:00:00.471000,1.4452499424714803e-08,1.7820976999462806e-08,1.8366837745468333e-08,1.6770964456830528e-08
2019-03-31 18:15:00.471000,1.1792012835850383e-08,1.3067125205785754e-08,1.329799015190305e-08,1.1967204780716467e-08
2019-03-31 18:30:00.471000,1.0442314523398689e-08,1.066287882231814e-08,1.0718390931741446e-08,9.650766435438675e-09
2019-03-31 18:45:00.471000,1.0955467748629285e-08,1.1249423827081967e-08,1.1311354524302128e-08,1.0188952401864653e-08
2019-03-31 19:00:00.471000,1.0251903348830374e-08,1.0446460792006323e-08,1.0498750506295634e-08,9.46583656388554e-09
2019-03-31 19:15:00.471000,1.0106257821261137e-08,1.028601930096814e-08,1.0337389904285574e-08,9.332234563804875e-09
2019-03-31 19:30:00.471000,9.760828126090623e-09,9.937619963191334e-09,9.98308843829048e-09,8.955786439804287e-09
2019-03-31 19:45:00.471000,9.17456105939687e-09,9.329572863212073e-09,9.36913325468355e-09,8.304981237135094e-09
2019-03-31 20:00:00.471000,9.880464070253825e-09,1.003439732946851e-08,1.0080389042006122e-08,8.877029506509156e-09
2019-03-31 20:15:00.471000,1.0244391453089457e-08,1.0410253823748514e-08,1.0455477029697073e-08,9.261251768527316e-09
2019-03-31 20:30:00.471000,9.610730752502084e-09,9.816606562881674e-09,9.870039277551007e-09,8.697363796993882e-09
2019-03-31 20:45:00.471000,8.771342085857249e-09,8.969886397039301e-09,9.022235528266185e-09,7.869213761558741e-09
2019-03-31 21:00:00.471000,8.437061264522435e-09,8.649430441809629e-09,8.701529780482794e-09,7.55473122631203e-09
2019-03-31 21:15:00.471000,8.104043090858051e-09,8.313270628819439e-09,8.360968117792206e-09,7.146527103631505e-09
2019-03-31 21:30:00.471000,8.23035285503503e-09,8.431847148595415e-09,8.480655443911273e-09,7.184426892219132e-09
2019-03-31 21:45:00.471000,7.261276214616302e-09,7.436103396987391e-09,7.4815802899108e-09,6.417329039696633e-09
2019-03-31 22:00:00.471000,6.1679837048946866e-09,6.321524759573689e-09,6.361045505120372e-09,5.420755059567021e-09
2019-03-31 22:15:00.471000,5.0007177836015784e-09,5.114315848641718e-09,5.1471274506892e-09,4.241951197856658e-09
2019-03-31 22:30:00.471000,4.976044145279321e-09,5.099435925198394e-09,5.139813696245186e-09,4.311366916729119e-09
2019-03-31 22:45:00.471000,5.167938441308704e-09,5.288003083919704e-09,5.331349179274232e-09,4.545098977027686e-09
2019-03-31 23:00:00.471000,5.088319246133823e-09,5.179765649389931e-09,5.210165484365512e-09,4.2966793255790995e-09
2019-03-31 23:15:00.471000,5.332168601998858e-09,5.4084753359078406e-09,5.432330119746569e-09,4.584109314123798e-09
2019-03-31 23:30:00.471000,5.495438752106444e-09,5.5852652561627605e-09,5.615933175728432e-09,4.830510162658114e-09
2019-03-31 23:45:00.471000,4.6191996966047824e-09,4.721304963851255e-09,4.756568233326538e-09,3.904032237313714e-09
2019-04-01 00:00:00.471000,4.407915023054668e-09,4.4914126015422645e-09,4.521498107363621e-09,3.447784046529462e-09
2019-04-01 00:15:00.471000,4.283396942265696e-09,4.354434756246827e-09,4.378732709236532e-09,3.3923054369533356e-09
