,4.0-14.0,4.0-20.0,4.0-40.0,6.0-18.0
2020-01-02 03:45:01.157999,9.00440412565927e-09,9.78460429918298e-09,9.849209354244891e-09,9.244849527152312e-09
2020-01-02 04:00:01.157999,9.487968425232652e-09,1.0332810466897036e-08,1.0398863218226795e-08,9.629159206532647e-09
2020-01-02 04:15:01.157999,9.837950667728114e-09,1.063618737620303e-08,1.0705669535014867e-08,9.998695269190683e-09
2020-01-02 04:30:01.157999,1.0201773908520505e-08,1.1289838895766318e-08,1.1373741084141692e-08,1.0673954794292401e-08
2020-01-02 04:45:01.157999,1.0254956767870981e-08,1.1373016183045931e-08,1.1475153043135273e-08,1.0680982378918977e-08
2020-01-02 05:00:01.157999,1.1433316727381866e-08,1.2411684188803575e-08,1.2522302914205646e-08,1.1725427980254681e-08
2020-01-02 05:15:01.157999,1.2510693333238354e-08,1.359938806073834e-08,1.371563665938698e-08,1.2923439246681693e-08
2020-01-02 05:30:01.157999,1.2485988779563151e-08,1.3610162837961278e-08,1.3768408774358037e-08,1.2848717458105027e-08
2020-01-02 05:45:01.157999,1.4783281520633206e-08,1.6026533617289165e-08,1.6199695108368447e-08,1.5199593888051106e-08
2020-01-02 06:00:01.157999,1.6076729024730734e-08,1.7391724947364383e-08,1.7579820246100938e-08,1.6438859174932792e-08
2020-01-02 06:15:01.157999,1.7184553794159666e-08,1.851715169830688e-08,1.8714641329367915e-08,1.750150032001516e-08
2020-01-02 06:30:01.157999,1.8417470984669455e-08,1.9881225283639832e-08,2.0078617170543577e-08,1.8741453033027582e-08
2020-01-02 06:45:01.157999,1.7648676949031236e-08,1.93386118510698e-08,1.9550289959583154e-08,1.8218730281838503e-08
2020-01-02 07:00:01.157999,1.7794625572815908e-08,1.957396597480913e-08,1.9818680400946415e-08,1.8385077485155432e-08
2020-01-02 07:15:01.157999,1.8172447782268367e-08,2.0085026898184618e-08,2.0355871476821318e-08,1.895621178453495e-08
2020-01-02 07:30:01.157999,1.951292619670824e-08,2.1366932701697125e-08,2.1639310026196306e-08,2.0093709617223976e-08
2020-01-02 07:45:01.157999,1.9521307958274722e-08,2.142241621226537e-08,2.1912965381046352e-08,2.0013480370284013e-08
