,4.0-14.0,4.0-20.0,4.0-40.0,6.0-18.0
2020-01-04 22:00:00.807999,7.102207520978808e-09,1.0656052222688818e-08,1.2950442424398126e-08,8.76697879012475e-09
2020-01-04 22:15:00.807999,6.905200696214999e-09,1.0093057386412961e-08,1.2020433759938652e-08,8.266781710170605e-09
2020-01-04 22:30:00.807999,7.733087850989207e-09,1.0376760981828396e-08,1.194951942494037e-08,8.358753651551363e-09
2020-01-04 22:45:00.807999,7.3981263445590384e-09,1.0963997554432556e-08,1.3148701857062648e-08,8.969639267279984e-09
2020-01-04 23:00:00.807999,7.937815629996068e-09,1.2200529252398929e-08,1.4989651406417875e-08,9.86484516320509e-09
2020-01-04 23:15:00.807999,7.204578152619228e-09,1.0401440775187043e-08,1.2595332118421153e-08,8.40842094900324e-09
2020-01-04 23:30:00.807999,8.600268279991734e-09,1.0816237432784842e-08,1.2251753696659972e-08,8.577935626164244e-09
2020-01-04 23:45:00.807999,5.753191647892181e-09,8.203523436738463e-09,9.693853602315454e-09,6.8021373872707445e-09
2020-01-05 00:00:00.807999,5.8784016415471675e-09,9.097608275333599e-09,1.0999139358145048e-08,7.592801142890324e-09
2020-01-05 00:15:00.807999,5.827802802913953e-09,8.466015257319447e-09,1.0044678782476725e-08,6.944533994007556e-09
2020-01-05 00:30:00.807999,6.072488575652819e-09,8.850219923073022e-09,1.069499727351785e-08,7.1728579342998425e-09
2020-01-05 00:45:00.807999,5.4385760069186e-09,8.09850598012179e-09,9.841853161600095e-09,6.715945513928218e-09
2020-01-05 01:00:00.807999,4.060010092266513e-09,6.068161042490761e-09,7.107012112926636e-09,4.890542116263013e-09
2020-01-05 01:15:00.807999,4.364902288804039e-09,5.803507598964989e-09,6.720109122530665e-09,4.626758544617134e-09
2020-01-05 01:30:00.807999,3.95477294534234e-09,5.823812840025069e-09,6.975776815613623e-09,4.569302923914481e-09
2020-01-05 01:45:00.807999,4.218014643879866e-09,5.939124067948994e-09,6.99443025132474e-09,4.897613587836763e-09
2020-01-05 02:00:00.807999,4.454306311157623e-09,5.768201156247657e-09,6.58196179234866e-09,4.664959293774912e-09
2020-01-05 02:15:00.807999,5.298939934505551e-09,6.541829758373319e-09,7.413071862745534e-09,5.01337193783477e-09
2020-01-05 02:30:00.807999,1.3651721376765189e-08,1.4670243810109912e-08,1.5661286765084497e-08,9.969929004216277e-09
2020-01-05 02:45:00.807999,5.808406487121652e-09,8.18202722806722e-09,9.91641830540373e-09,6.203715356082882e-09
2020-01-05 03:00:00.807999,3.4853639671298956e-09,5.387173002117026e-09,6.2805230284511835e-09,4.3982978311330795e-09
2020-01-05 03:15:00.807999,3.2888716376948535e-09,4.694553628657478e-09,5.536456992043366e-09,3.949395519088045e-09
2020-01-05 03:30:00.807999,4.167592759786021e-09,5.511631268895424e-09,6.50143922061959e-09,4.045313704446468e-09
2020-01-05 03:45:00.807999,4.05377738415845e-09,4.765706294023128e-09,5.257202260761011e-09,3.113571929492725e-09
2020-01-05 04:00:00.807999,3.1402279310773425e-09,3.7036810517649976e-09,4.065617538097878e-09,2.762985992973174e-09
2020-01-05 04:15:00.807999,3.3362202876426053e-09,4.750887061774595e-09,5.8222278935734715e-09,3.774383611396552e-09
2020-01-05 04:30:00.807999,2.829433020491112e-09,4.853387357652758e-09,6.072934950059553e-09,3.799437657201567e-09
2020-01-05 04:45:00.807999,5.157313783626658e-09,5.357882811333464e-09,5.451292961966612e-09,4.305013057163546e-09
2020-01-05 05:00:00.807999,5.34742737244259e-09,5.653115641129011e-09,5.9915023048751454e-09,4.511256076777998e-09
2020-01-05 05:15:00.807999,2.196110764844825e-09,2.429010322224142e-09,2.5050984004616634e-09,1.8450876162734728e-09
2020-01-05 05:30:00.807999,2.7415250955666703e-09,3.2937861462778863e-09,3.5413891728208994e-09,2.596231761867223e-09
2020-01-05 05:45:00.807999,4.702934807012938e-09,5.3729374540942035e-09,5.531460040354038e-09,4.3261662473914464e-09
2020-01-06 08:38:54.808000,9.978868905444113e-09,1.2535466212157784e-08,1.4377174616487231e-08,9.717690688455767e-09
2020-01-06 08:53:54.808000,8.862407092596953e-09,1.154579312904316e-08,1.3133420013122179e-08,9.454559613798016e-09
2020-01-06 09:08:54.808000,9.961728498164062e-09,1.3073230302159808e-08,1.4834947495924412e-08,1.0884435906240269e-08
2020-01-06 09:23:54.808000,1.0136147448636448e-08,1.3243274247747333e-08,1.5164503146571757e-08,1.0810445649478103e-08
2020-01-06 09:38:54.808000,9.796542212540706e-09,1.3205495500433192e-08,1.5571743115046612e-08,1.0598561127671311e-08
2020-01-06 09:53:54.808000,1.0260659527101123e-08,1.4108814783470668e-08,1.6573065874734227e-08,1.1833918999954764e-08
2020-01-06 10:08:54.808000,1.0957227856985659e-08,1.4145993262749264e-08,1.61350602240603e-08,1.1867695110878057e-08
2020-01-06 10:23:54.808000,1.099257437938907e-08,1.4075106216685996e-08,1.59080117411574e-08,1.1852098727773452e-08
2020-01-06 10:38:54.808000,1.0603807736297445e-08,1.4192888458504247e-08,1.6548767899321773e-08,1.1806428539248902e-08
2020-01-06 10:53:54.808000,1.072317177255929e-08,1.3893370215381264e-08,1.5709775436276675e-08,1.1521356941569673e-08
2020-01-06 11:08:54.808000,1.134637939276861e-08,1.4510783609919866e-08,1.6560987178370082e-08,1.2221088837833171e-08
2020-01-06 11:23:54.808000,1.2760504482155286e-08,1.5719657133558217e-08,1.7866348685913825e-08,1.3352467608375094e-08
2020-01-06 11:38:54.808000,1.4188881125367104e-08,1.6736823526711758e-08,1.839486060368008e-08,1.4688861859519219e-08
2020-01-06 11:53:54.808000,1.2622720917598766e-08,1.5391243232044944e-08,1.6941235357433777e-08,1.3293987612405738e-08
2020-01-06 12:08:54.808000,1.4520510589257742e-08,1.66731919211936e-08,1.787735308821878e-08,1.442826161744481e-08
2020-01-06 12:23:54.808000,1.317047431862455e-08,1.5930878201887087e-08,1.7419779043587034e-08,1.3740077172633873e-08
2020-01-06 12:38:54.808000,1.160671473831013e-08,1.501643536343422e-08,1.7186861715853338e-08,1.2278983374476133e-08
2020-01-06 12:53:54.808000,1.131003735674625e-08,1.4360931683425532e-08,1.631042585904009e-08,1.142460111307338e-08
2020-01-06 13:08:54.808000,1.1812264025956254e-08,1.570212315850987e-08,1.8096551704573886e-08,1.259257199959741e-08
2020-01-06 13:23:54.808000,1.0353685655776996e-08,1.4003376228470517e-08,1.6333839465062094e-08,1.1317759803191369e-08
2020-01-06 13:38:54.808000,1.0153328541497456e-08,1.396411174332423e-08,1.625889532009336e-08,1.1277875849287648e-08
2020-01-06 13:53:54.808000,1.0366830364924205e-08,1.4186758326513646e-08,1.6447474152328976e-08,1.1671623823948433e-08
2020-01-06 14:08:54.808000,1.0794912042100289e-08,1.418502628394821e-08,1.616079113509867e-08,1.186790323983245e-08
2020-01-06 14:23:54.808000,1.0964821844504703e-08,1.4249861670914044e-08,1.609109215617988e-08,1.1955916737498878e-08
2020-01-06 14:38:54.808000,1.209608757948713e-08,1.5760111955654853e-08,1.7950403169134263e-08,1.3290763751809138e-08
2020-01-06 14:53:54.808000,1.179493100485974e-08,1.6553270345975163e-08,1.9239669990762358e-08,1.3750245689595836e-08
2020-01-06 15:08:54.808000,1.0946488512039663e-08,1.5124729563597374e-08,1.719002135575346e-08,1.2514191064808734e-08
2020-01-06 15:23:54.808000,1.1400666977009523e-08,1.5150536698881874e-08,1.7039822387965388e-08,1.2807606403827456e-08
2020-01-06 15:38:54.808000,1.20538931261516e-08,1.6865948238610406e-08,1.9462322518354232e-08,1.3945908627330225e-08
2020-01-06 15:53:54.808000,1.3487396901738488e-08,1.709622733975062e-08,1.9117999893828013e-08,1.2999391407439006e-08
2020-01-06 16:08:54.808000,1.2958180856635089e-08,1.6440803675955425e-08,1.832425859602619e-08,1.2532041904973203e-08
2020-01-06 16:23:54.808000,9.675338766451969e-09,1.331867410470359e-08,1.500962638385308e-08,1.0980650497939703e-08
2020-01-06 16:38:54.808000,9.299879087799824e-09,1.2119487606220788e-08,1.3238296937368808e-08,1.0039730708782288e-08
2020-01-06 16:53:54.808000,8.780398314537118e-09,1.1372516114434366e-08,1.2575561797680371e-08,9.385527160043583e-09
2020-01-06 17:08:54.808000,8.619565264158736e-09,1.1319331226285585e-08,1.2631020149810817e-08,9.310445726877307e-09
2020-01-06 17:23:54.808000,9.260765651426256e-09,1.2149010383589638e-08,1.3423349022151516e-08,9.970502017079277e-09
2020-01-06 18:00:02.288000,9.668456431801173e-09,1.2819537103470454e-08,1.4728990753341661e-08,1.0736685591883563e-08
2020-01-06 18:15:02.288000,8.902482808709255e-09,1.1599835496918362e-08,1.3056101703860919e-08,9.75266193986098e-09
2020-01-06 18:30:02.288000,9.687233798958855e-09,1.2383594404436888e-08,1.3808787872121686e-08,1.0569771979794687e-08
2020-01-06 18:45:02.288000,9.641640350491181e-09,1.2698453540300047e-08,1.4412153017193779e-08,1.0542222843430044e-08
2020-01-06 19:00:02.288000,1.1681638799372535e-08,1.434763779540458e-08,1.586971753123342e-08,1.0877056602285232e-08
2020-01-08 08:05:15.837999,1.1608763624800356e-08,1.502211993702196e-08,1.7187051968319406e-08,1.1906865244794569e-08
2020-01-08 08:20:15.837999,1.0911209128885782e-08,1.4541173686003027e-08,1.664749390497738e-08,1.1954446386411205e-08
